ID,RiskScore
385,62.696457478273345
386,27.33892288186084
387,36.39399901603059
388,54.616126558807274
389,31.488893297687618
390,71.30548627386796
391,68.11828353578379
392,63.87719947549343
393,40.16799801876027
394,74.2619487952432
395,70.21839896479176
396,33.3081830796727
397,25.485049743703186
398,69.637950158496
399,35.096022680063946
400,46.98133909247904
401,67.77109156708435
402,28.752750617451717
403,69.63063561692702
404,69.54987584064396
405,53.476825529344076
406,31.485681471940957
407,64.97025541688602
408,42.07360695326229
409,31.18284215039394
410,37.43704170996173
411,39.50937658264908
412,35.19351089701479
413,41.19042321673053
414,63.08817013073077
415,49.46189315640965
416,41.78151989544982
417,37.8649743741319
418,29.511807468035826
419,41.66027651941886
420,24.23424394262824
421,41.46074443040487
422,32.46807152178941
423,56.13460639142948
424,26.703072901454515
425,49.06770355617967
426,30.199369863310416
427,32.09592469599158
428,52.85882178683157
429,33.32572189146299
430,61.99298936267995
431,31.986645051504528
432,71.13741301414038
433,61.700868641168974
434,70.97462450078828
435,54.9233385210545
436,28.051503078483282
437,73.12784083856403
438,43.79776154649363
439,46.840665429458774
440,71.92246590661483
441,29.905247436315992
442,69.489203326211
443,65.65491670753444
444,67.552220059337
445,68.76487570779351
446,70.80347189296417
447,53.00787149317553
448,60.01353893466546
449,71.31221361777921
450,65.57988799538045
451,75.06630018232059
452,29.38179792552315
453,56.902612590003535
454,56.939003423909355
455,48.50024658372993
456,44.545988346170695
457,53.457335167610914
458,39.289607487864494
459,57.748236781549444
460,35.77519698905738
461,35.19951222245563
462,29.477117349344308
463,46.739763867704944
464,25.07194022081085
465,54.0543752134601
466,25.201016023525845
467,61.798839629542314
468,40.312594846076486
469,71.60067894809745
470,57.47228471109945
471,69.12547955492504
472,33.79342831319576
473,35.25840414404812
474,30.03941604323566
475,69.65794311484007
476,27.938779191731538
477,73.4229419461818
478,29.917070606612413
479,61.05256316272743
480,57.9044016421826
481,42.442831338858404
482,70.7117377487356
483,38.17538446174054
484,36.043292775577854
485,61.54910208141069
486,67.75137660994635
487,32.68802467050553
488,72.86456018588304
489,28.01868161911091
490,70.79044320224052
491,39.91104546672769
492,65.95215095058117
493,30.830628638870184
494,68.8851400569791
495,36.561720781474996
496,77.21359545775103
497,70.36908806795208
498,38.410127761646756
499,32.80320709423374
500,58.63992725151092
501,44.49033657227782
502,73.5006562953543
503,29.12959616306665
504,42.77380620049354
505,52.17951074657663
506,40.410980657721396
507,71.92642741309156
508,27.047531301737337
509,80.9145324179766
510,39.54212071615371
511,64.99991738053696
512,28.711790167094552
513,81.67419767498906
514,64.79464333528404
515,37.63380135606586
516,44.030961107649475
517,49.586745776399944
518,38.74066417071435
519,49.13855299021114
520,67.91711416102004
521,69.79470506899075
522,70.82662461806643
523,28.56344498801123
524,35.83513605847758
525,69.28705403939205
526,43.82397004856433
527,52.064945822699116
528,24.89286944455619
529,37.20438661052941
530,31.481020832066918
531,29.44326867775209
532,38.86934257683074
533,59.99988640967543
534,56.55439048901621
535,30.936008886660304
536,56.28882883462435
537,75.77907153338532
538,69.44388562674438
539,73.4720679832592
540,67.9183598444067
541,36.62944867083955
542,77.22214707912235
543,42.33650333175177
544,62.39414318851234
545,73.39342989174767
546,72.28777084214899
547,68.12385744751623
548,63.69612267093048
549,53.98028962916463
550,41.48424275620685
551,31.663043660592262
552,53.56872767292699
553,30.92887738150418
554,74.59916285418444
555,47.18132030505826
556,35.72236050854116
557,33.33375609976952
558,72.2398255706457
559,42.6527734189036
560,35.93131502274295
561,67.63375367769717
562,73.84757246402249
563,65.61440799236983
564,28.752041598989553
565,75.79792939021695
566,62.38725705217882
567,40.837899967835526
568,59.32774990085498
569,36.02067912277576
570,72.55244987199788
571,28.716176648256884
572,72.26460599144693
573,57.32603740342104
574,49.01456838315089
575,39.657754316361
576,43.04706051054556
577,24.658244243504242
578,58.23606907294874
579,29.081219008186093
580,28.991892897000024
581,33.49684857944621
582,74.6793054657721
583,42.43243484743446
584,37.33887687656817
585,30.002160163769883
586,71.21292933795402
587,43.215052199454874
588,49.90518685312776
589,31.459196046350176
590,67.4726585242998
591,41.48628123923061
592,79.21766234450689
593,59.16880341618615
594,61.69347821386863
595,29.150176429170287
596,67.15039947895595
597,41.60070418462493
598,45.12033938993196
599,55.325082189952155
600,32.16243496483814
601,69.79848621914664
602,61.427017123773076
603,72.02224100726046
604,64.59773560403086
605,38.93892810200005
606,37.377588275371515
607,66.22372106093829
608,33.20466779334389
609,30.500651914988733
610,62.674971641472986
611,45.6398142293293
612,35.98089145672476
613,37.84258071013299
614,34.59774415353993
615,37.257047333397615
616,33.32552280859372
617,29.872663941449535
618,53.99549912585458
619,33.752308246208685
620,35.25063317143623
621,56.23526790958239
622,67.01057868129335
623,64.71242864680227
624,37.95029735651196
625,80.02388437463196
626,50.230425238068996
627,68.09486773188199
628,78.99801886406803
629,33.52563687256024
630,35.83563653232199
631,36.990058665533894
632,70.79092149428311
633,36.81758764691547
634,34.53060620486545
635,41.69184068371266
636,33.18768233604784
637,69.56477499824597
638,31.482283510001064
639,76.27311287307319
640,70.65703320926927
641,41.83503568974153
642,36.0870726253784
643,66.2323669360656
644,59.45351661080179
645,31.056446043679447
646,72.04673758026536
647,63.193320984390056
648,52.647867344121515
649,80.72718447078152
650,31.72663684223519
651,31.72741633448395
652,16.686758311725868
653,33.73004050604638
654,30.950703002131327
655,42.26030740414696
656,29.03382109131264
657,77.10050365480859
658,35.752956146975436
659,41.308653279427915
660,38.96451090992111
661,22.78549863029917
662,28.676892800745424
663,33.69115975818293
664,39.43020512470336
665,73.29525059480596
666,24.945367621601974
667,40.480559431749654
668,66.7232300012155
669,36.023116698349746
670,33.542811085618766
671,31.232027588907098
672,20.909849343780827
673,35.035877426209765
674,35.13453221039502
675,72.20663509321763
676,49.557464548929346
677,33.38404969041124
678,37.250457928162064
679,76.26676158385602
680,64.99432814912784
681,42.9640766488766
682,38.401767639912435
683,53.0448298838834
684,30.127059801321128
685,49.59036334781241
686,69.25864527024791
687,33.93517705216323
688,77.82960806765404
689,58.66705341672166
690,34.802687254181535
691,61.37013818540955
692,63.99956238548296
693,32.98569333462947
694,26.938337865691103
695,69.87773800090588
696,53.19540571490822
697,73.04151071531922
698,74.70236350126567
699,32.690600718368046
700,56.46601574323347
701,38.99071910487751
702,28.715378192365137
703,34.59254382407082
704,31.23523172442208
705,28.138101037989525
706,45.72943321695484
707,69.14706603412506
708,57.040749598588405
709,45.80545575399244
710,63.917633360557346
711,57.15645872593737
712,33.68800604989222
713,69.34040307766199
714,70.04637990809297
715,20.637858423445028
716,29.578542956657724
717,64.88769675606015
718,38.45365053329434
719,43.343959158844385
720,64.78140999278438
721,67.56730585993766
722,32.12873252225728
723,30.67644793551978
724,63.04242001897834
725,45.156804744395856
726,30.487924813610352
727,56.48314259147291
728,75.0233155877659
729,29.745545926074204
730,31.01219828249161
731,46.502664744473755
732,30.325275998696515
733,43.209229925316635
734,44.24096593379039
735,27.123555296852853
736,63.93344747032517
737,43.29849279512299
738,41.16945209935763
739,28.568657874492413
740,32.36377983750494
741,67.79446797984932
742,49.06803464592097
743,37.11459467186205
744,31.186739821653532
745,50.12252399916821
746,55.82869432371598
747,59.95172607279955
748,34.48779258866178
749,41.559479116483836
750,73.08836518402772
751,43.602950011634256
752,89.45105761309102
753,40.78439361057811
754,36.506165159172845
755,44.94018819011013
756,24.50163950391411
757,73.39242773657872
758,69.9568472102003
759,54.91639439407814
760,29.706249579613626
761,43.193677789147245
762,42.38077174382808
763,38.882995332064084
764,69.04802498529638
765,68.48067768165737
766,28.526268364405173
767,94.29495643380909
768,33.95325907769458
769,41.206912032885654
770,30.575223025527368
771,74.37074467099414
772,65.364285978109
773,29.07417458942302
774,29.050686227767585
775,42.07891430085644
776,38.58369554547326
777,29.715968196120592
778,32.06340725742241
779,34.733970869424084
780,45.4474132939474
781,49.09771730657077
782,72.90699235162067
783,73.7288522174913
784,36.067445082135784
785,29.52418348988796
786,52.849366075342104
787,69.9455432320948
788,66.41928345323593
789,44.12930759452197
790,67.67749814020178
791,33.48957171464883
792,29.322277780121805
793,34.48478482904258
794,74.54493230803048
795,38.182314733763846
796,45.31331730441609
797,33.19562059204415
798,71.40550127820737
799,71.64746310123522
800,65.10873992610348
801,49.88098122395741
802,22.51799267715449
803,51.61694800943815
804,70.63583397192173
805,66.3920294802152
806,63.91347635372491
807,59.45883961278713
808,67.19994452542556
809,49.541558381684155
810,76.3424662045528
811,47.72152274267737
812,30.535474149409293
813,73.35621495724064
814,48.65917959011355
815,76.73235725017018
816,27.164545138963998
817,48.04878688925736
818,68.97996288468497
819,32.58460561320989
820,37.58077800728428
821,49.59772260239566
822,47.52611642338518
823,62.35748771900758
824,71.97430825596952
825,83.64318417321533
826,55.86204569121409
827,39.36465068555482
828,28.38856114915662
829,39.9764741127474
830,32.84471521909008
831,67.61185636391275
832,44.200942269467824
833,49.92352495984737
834,31.333296849703274
835,64.93733137538791
836,28.53364271309267
837,32.666368016635566
838,32.05280133144173
839,55.17175944270845
840,70.30161296241545
841,70.36634063177644
842,61.75066097595796
843,48.262263760017795
844,85.81853891116734
845,36.95279055122609
846,44.29329976522741
847,32.92940876049781
848,69.20215967790578
849,44.374090703583896
850,25.64873991726494
851,59.2277510155442
852,49.00244615944285
853,32.82800556375493
854,32.103697144328876
855,31.509214412915604
856,62.34420600122238
857,30.892021575303822
858,33.10011757995365
859,66.41191654728556
860,31.804394339035166
861,38.47815040864397
862,51.9220057191432
863,29.91398274080372
864,28.198390898222385
865,47.27196397059458
866,78.27543460568975
867,31.012367111298726
868,43.39989913985312
869,61.83491279276539
870,27.87133157804876
871,29.730738618473826
872,58.12791830762843
873,47.8005623891537
874,18.677420100220388
875,69.32990838603999
876,30.194563354826244
877,34.971871916276626
878,41.60978898533784
879,26.52068221647628
880,30.553567612018867
881,32.84969700606015
882,76.84163319639744
883,33.34468808610849
884,49.80871645394134
885,30.4052006241685
886,54.06332924415343
887,52.5527279917118
888,74.5671850819854
889,58.337977270254484
890,34.3180671499166
891,28.447832010551036
892,71.69197327089171
893,32.441785075555515
894,38.16574383220209
895,22.04765158422038
896,51.0002378028656
897,46.75382399653245
898,44.35018245448272
899,71.83966480340587
900,24.150908069881893
901,68.98015441237959
902,78.52246281612642
903,72.06574473364174
904,56.25342060385065
905,80.55243660701102
906,44.813065629574325
907,71.65389076744461
908,50.69945986695858
909,51.117876675938554
910,49.99982025752218
911,71.70104263299454
912,74.42413762675221
913,70.1905070766831
914,31.835396461398528
915,43.41399941320999
916,57.05464411737265
917,49.75057475202435
918,26.93382093840867
919,33.12620276328473
920,26.638734468463852
921,35.21226848247092
922,50.66514082269287
923,38.319994863243586
924,67.90291135857794
925,80.16753465742013
926,57.60001141058714
927,38.50835293741816
928,38.38607599126142
929,32.30301508790917
930,35.27513878516312
931,34.171508267095824
932,31.69673585387084
933,55.02655190198682
934,29.424680301186207
935,47.89272786520613
936,66.61394952917269
937,20.644581824993093
938,67.25129888514125
939,57.56683202794771
940,62.010486782828025
941,44.47983696023282
942,45.880288178388504
943,61.34951869688169
944,26.944340225591603
945,68.11769056961658
946,35.261328515757896
947,59.064875889014345
948,54.129478130046124
949,46.33618472792382
950,26.760003332907928
951,49.17534461502285
952,52.96891748805006
953,53.996727167562554
954,42.23160324616757
955,88.36420385175246
956,63.684444546504295
957,43.34066174260213
958,47.39532745693414
959,29.393250346453517
960,36.90163819498531
961,46.79800811416388
962,29.52322266814698
963,68.81034575784335
964,50.20364683378183
965,37.23889204395998
966,32.81975997695638
967,69.73299083859581
968,30.566706110015485
969,27.966469104786377
970,62.81716768072967
971,35.36440563911907
972,30.145045905922164
973,39.22859453550339
974,39.77461526770045
975,35.024150134066026
976,60.45216456476761
977,70.60640513585176
978,68.39820889735148
979,28.843516363738274
980,51.48417612865213
981,36.03916227015692
982,66.02471123543917
983,32.44005476881546
984,50.716978636119606
985,42.459366370343275
986,31.311537256530876
987,73.19200062222754
988,29.202352319998575
989,74.26242802560361
990,38.215604390546424
991,50.97204935615359
992,39.11663751817026
993,29.226954225141846
994,71.5016315025887
995,17.980372864727293
996,49.91077575164598
997,26.07694530025019
998,75.39483850749052
999,31.41988672607237
1000,28.044301203667665
1001,65.87892400072656
1002,33.31412375862206
1003,60.61351259596994
1004,60.78901347842112
1005,28.137077084632168
1006,75.06408830883387
1007,33.54930159798568
1008,55.41588589437764
1009,33.58227585810234
1010,77.16648639154509
1011,28.485164483271927
1012,28.35554950926933
1013,71.0945840086384
1014,54.51014007485847
1015,72.51468405631283
1016,37.23111134946652
1017,51.410926247616494
1018,32.55783038170337
1019,74.14297483609349
1020,28.51806065177819
1021,41.14473591996895
1022,42.26093741770157
1023,66.83747568296776
1024,62.69268681762916
1025,27.134505838806714
1026,33.43052588305279
1027,32.759399937291136
1028,22.86406813467264
1029,33.161194748345565
1030,64.95999140243212
1031,33.895605726347924
1032,35.803053179036
1033,32.658320020015985
1034,31.116942709247578
1035,65.53903788136533
1036,73.04370884502451
1037,68.11554834133737
1038,55.07843686225751
1039,67.12641050404493
1040,55.812542302865594
1041,27.667804077970725
1042,63.901361832683094
1043,72.7752440267432
1044,27.655032872600497
1045,69.27471472144778
1046,29.98015540214877
1047,32.87572058724109
1048,43.89605914331442
1049,31.3072270331662
1050,31.471164036027442
1051,70.68969374894546
1052,42.7405140139585
1053,55.31810924708492
1054,66.32538702368728
1055,36.44586743361063
1056,30.66851740525689
1057,31.16023895685474
1058,54.45528181344349
1059,32.24646134611594
1060,66.70264088197504
1061,51.399336133120144
1062,68.08593855373407
1063,57.869697935113464
1064,41.41021139688971
1065,53.43663679936364
1066,50.44808135266423
1067,51.45192250383814
1068,30.858478411101526
1069,35.24922701198676
1070,35.94864533255245
1071,25.442807652111014
1072,40.20850002486618
1073,31.527278631464664
1074,58.61411729084815
1075,37.951412943351954
1076,75.41453356622672
1077,40.57557450346242
1078,59.1317585719955
1079,49.082499473441494
1080,33.972025787803645
1081,30.748878079455295
1082,30.458087933533996
1083,73.2550851432297
1084,58.013147120451585
1085,29.39724919106874
1086,33.73567478308564
1087,61.53635766366776
1088,32.94560651242688
1089,40.60934461961821
1090,30.732048111348522
1091,74.7896539921037
1092,65.88679439953938
1093,28.19106567239197
1094,32.728545524618355
1095,74.67071033317755
1096,35.41778968904006
1097,72.47657625350065
1098,68.11078562419947
1099,76.25911254038718
1100,28.372181088158303
1101,28.982305162261383
1102,55.83756160083966
1103,32.78526668282451
1104,66.38402679354843
1105,37.79787474115293
1106,63.72436965748023
1107,57.82254998617841
1108,25.325376837132126
1109,53.75568328701026
1110,49.90160035157821
1111,50.252960570294995
1112,54.28495223463811
1113,34.38514519263653
1114,63.83310531676338
1115,65.50902681704727
1116,52.698722301180204
1117,38.66280581597214
1118,63.82857727023737
1119,39.66472100442072
1120,36.51295384176478
1121,33.6958387951794
1122,35.12428870900786
1123,34.8133851760453
1124,66.73942423130302
1125,24.018288815409704
1126,62.676231274299866
1127,48.19047701373165
1128,39.44692196431935
1129,39.53713028852686
1130,62.38331718882327
1131,78.03483352045949
1132,34.748335815580845
1133,37.108684549342186
1134,65.04002649272617
1135,52.036457055380545
1136,44.7265727166036
1137,52.26634834783872
1138,49.58370343963032
1139,46.19990953610461
1140,47.84075605114659
1141,44.82014159365562
1142,71.2722357172935
1143,25.09323214739079
1144,66.07393607011134
1145,72.18669366604782
1146,31.893325422375298
1147,47.281303362906634
1148,32.89938467769418
1149,68.17356287820519
1150,33.44153813412537
1151,36.57361065530425
1152,31.031258026902716
1153,57.96456769440534
1154,32.03497694439605
1155,35.1272540285057
1156,25.34681278061811
1157,69.45136207822557
1158,65.585315943839
1159,66.42679577816548
1160,31.353758912692385
1161,59.82518037401762
1162,69.87216750073765
1163,28.294847249034472
1164,71.63795997826307
1165,62.31074085621245
1166,72.28380420687526
1167,68.77586134141549
1168,31.991584201087704
1169,48.16784176591843
1170,25.410338065839014
1171,71.20687449276596
1172,30.244353781692656
1173,61.112315610035196
1174,60.82832852314948
1175,42.60210761266147
1176,55.619582546787
1177,67.59137393033892
1178,37.68414628972768
1179,31.588255041246786
1180,38.55971946824392
1181,66.94574418654771
1182,51.8051012754454
1183,31.03153086446611
1184,36.781989556785454
1185,38.73954196218406
1186,65.30973067301119
1187,50.85711538576529
1188,21.779922205037806
1189,28.120282138417995
1190,27.779535872867513
1191,59.902523310325165
1192,44.481153500500795
1193,35.82794747343405
1194,40.83768185147188
1195,42.68471316921945
1196,31.13276793015956
1197,69.73010105276441
1198,32.63663684050302
1199,52.98257011435244
1200,66.36541824400402
1201,36.437994819298
1202,74.52666732753111
1203,54.63816386159633
1204,66.11115551246634
1205,30.088426305822384
1206,35.57444318082115
1207,67.68400359090089
1208,44.502360064785734
1209,64.30840374055805
1210,51.038848431749315
1211,45.08223524549104
1212,84.29984206266161
1213,47.457842123105195
1214,70.99875245631614
1215,61.12949655192523
1216,27.423370838758572
1217,51.983794776493426
1218,31.578366101119887
1219,62.48627938298567
1220,37.8091293189148
1221,41.650788966684104
1222,39.352373463381035
1223,37.57505218283799
1224,31.274451670324126
1225,56.4052134317921
1226,73.25893486761593
1227,61.834570149784575
1228,37.99640562973208
1229,79.6969872509435
1230,39.97422509000241
1231,28.77435670420495
1232,46.92461606470005
1233,57.852629010270306
1234,63.610784936577986
1235,43.014537740027905
1236,78.92248235829281
1237,55.19726238996138
1238,50.10641907597886
1239,34.68291799280838
1240,32.7052637077349
1241,68.21875799077375
1242,37.66252505656804
1243,33.21163316363648
1244,52.98272787814437
1245,47.09687944440427
1246,65.68692801910967
1247,50.34460337219243
1248,74.01377914556707
1249,29.475317506882185
1250,46.890775092999036
1251,26.90946711885809
1252,30.791047343215066
1253,29.816904256888744
1254,76.2007535859505
1255,49.72188435301224
1256,42.8688357795061
1257,74.69660896656424
1258,64.6987936449762
1259,72.19658967761525
1260,59.54519344414926
1261,33.158121513988334
1262,29.753550143759924
1263,76.36950681915653
1264,28.130017875888555
1265,58.51463577810998
1266,30.014301268832682
1267,65.87789384290751
1268,32.86510246926617
1269,66.75844341013553
1270,36.52605149188418
1271,39.3270951522722
1272,41.12779528196439
1273,41.604523211412626
1274,67.99519989654075
1275,67.13592471429618
1276,60.280435476601106
1277,31.92460525345434
1278,40.123165021179425
1279,30.0478618081179
1280,69.25290222516226
1281,58.79589512563487
1282,53.16133602492095
1283,31.8561883183351
1284,71.61880595765493
1285,77.19409991694951
1286,36.902999346857435
1287,41.83142665135179
1288,47.469642791878506
1289,58.67997844861745
1290,35.09856389261755
1291,73.72606261085726
1292,52.8352354434882
1293,30.432324033618745
1294,42.62674170826676
1295,68.0710672709716
1296,30.976158676601102
1297,33.28877501356965
1298,35.9178216677891
1299,47.061619850318834
1300,39.93361585044583
1301,77.73863263315705
1302,68.04048715484642
1303,64.20018470629549
1304,66.78104054062028
1305,40.943006630275804
1306,64.10948254456437
1307,26.960200998505474
1308,56.122920770090595
1309,33.337391241732604
1310,49.86137298261453
1311,57.99527155930728
1312,70.07242055571936
1313,36.524580249041534
1314,28.943263962163993
1315,30.583403136329263
1316,28.094160061255394
1317,56.6503807654598
1318,31.18708513175894
1319,39.73958693753548
1320,49.5938886502826
1321,31.170784598018642
1322,69.7819382257662
1323,70.2338769427362
1324,48.1129943354874
1325,66.75847964021868
1326,36.07397115712237
1327,26.23674707989582
1328,71.93318179047266
1329,40.97469365597845
1330,66.68523462937341
1331,46.599488010496856
1332,25.274715411652803
1333,34.754499607333486
1334,74.67350173922229
1335,75.13226705804678
1336,73.67695777294377
1337,29.47888026852284
1338,46.3655590049256
1339,54.26818223529437
1340,29.134084084860017
1341,29.381157917177124
1342,30.194362053352894
1343,33.19193105263727
1344,29.49618306686846
1345,27.746383987412695
1346,53.85133696909636
1347,30.43792870486079
1348,70.1975317602059
1349,61.82433416780024
1350,39.4738248877815
1351,63.31180136603689
1352,29.660385960556763
1353,75.02357291299552
1354,68.76504764521849
1355,33.296599649008826
1356,69.82638307471245
1357,29.801809761018948
1358,30.625443536237192
1359,35.15523708273763
1360,52.9227892874921
1361,68.06025195639509
1362,38.768945284643365
